path,label,features_json
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Lychee/58_100.jpg,Lychee,"[-4.312096552710408, 2.5401056609210437, -0.5128861243271787, -9.114658120313528, -7.46033631881432, 3.8586651322474634, -3.5865258176876886, 1.9768992582971827, -6.037525147421974, 4.752952982986812, -6.178793053175863, 1.9594800128742655, -0.6557313835826332, 0.8622403507042874, -3.460071286624189]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Lychee/75_100.jpg,Lychee,"[-3.8848365716287003, 3.073503787044958, -1.5429309962471753, -7.331321242056857, -6.833408097831704, 4.774668307937645, -2.9195419420388644, 2.258233480797665, -5.741076329952811, 4.94853371879037, -5.80265702561387, 2.3312973691027277, -0.21905072754424185, -0.039111325110386314, -3.2405322388235565]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Forelle/r_17_100.jpg,Pear Forelle,"[0.5076910044055399, -0.2941223335475018, -8.282442750728087, -9.476848760263943, 6.741540047256832, 6.648142261068182, -8.26095635713022, 1.7822480951645163, -5.218007647162359, 1.250392120601416, -6.631604113931992, 2.4821245263766505, 3.6141714514234202, 0.3844607082964632, -2.453886843636187]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Forelle/224_100.jpg,Pear Forelle,"[0.992513012141957, 1.4930162097158732, -8.115918889225462, -13.459992692121444, 4.917412534068844, 6.074639134704609, -11.112957007758713, 5.785035466048974, -4.504692026094381, 0.38147200642821966, -7.369337955751711, 3.184875372629749, 1.3720111976371296, -0.03682331942534243, 0.5695280113258778]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Lychee/r_62_100.jpg,Lychee,"[-2.2468316982881347, 3.0515422199968287, -2.0586007926436447, -8.387496784718024, -6.964995330119732, 6.371042236822489, -3.5910907225432727, 2.3355084438503964, -6.569598760128188, 4.683824890316831, -4.039656953076504, 2.5453410329556863, 0.6507197493666957, 1.3727578387665385, -2.493834261796875]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Lychee/r_44_100.jpg,Lychee,"[-1.4744815953538581, 4.05237601182173, -2.075503198486394, -9.27377137170619, -6.808815010754413, 6.173683119673912, -2.6389648896494378, 2.359432657863518, -6.91295269926336, 5.48812865964482, -3.4504308012125935, 2.461380059930879, 0.23800396571632101, 2.281449022463532, -3.122874659582985]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Beetroot/r_158_100.jpg,Beetroot,"[0.5732765943773759, 4.788714667057781, -10.806123035524148, -7.989802628180984, 6.781056889687247, 3.80785288166077, -0.1296595574414236, 5.647329723884051, -7.021342165357242, 0.9974642260325329, -4.030372447524745, -1.1917645442879439, 4.121984535458412, 0.8408622059584515, 2.7277285992489393]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Rambutan/170_100.jpg,Rambutan,"[-4.177863813386921, 9.098872408335065, -3.253918464958671, -3.80502019850053, -3.6208113924724854, 2.9090366404152777, -3.141696759784475, 1.2722400020910887, -13.632364268187343, 2.8419741364056175, -3.1856108911730687, 4.74895955874972, 1.444418440644673, -1.0947814069198367, -3.174118787893576]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine/73_100.jpg,Nectarine,"[5.437228187385855, -0.21837110743737798, -3.961229807643714, -13.811578839392098, 1.7320876635940097, 2.2659623352485143, -5.874417552456016, 4.0852769367167046, -4.279508348435417, 1.4249114946190784, 0.32690002246065164, -0.43652988573280904, 2.9559888821847324, 2.135149002289235, -0.753526372154529]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Forelle/r2_175_100.jpg,Pear Forelle,"[-1.7031820477492603, -2.7041107634600294, -7.9361626706502495, -7.183944323283495, 5.260786819698717, 4.7737869083788524, -2.8598873505748696, -1.3588405227047373, -3.693475278960518, -0.13891877984787332, -4.397851012689092, 8.876714348943596, 6.231214686083816, 2.309042539396056, -6.814590058567323]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Beetroot/r_145_100.jpg,Beetroot,"[-1.823348276379038, 5.563744410968966, -8.963867924814362, -7.7141143703749675, 5.501651172587974, 4.616457913556868, 0.30328056349998955, 5.314999401241689, -6.9692996942554455, 0.4343919465195279, -3.1133761065123804, 2.4017373911574382, 1.971462422903372, -0.7699877213358705, 2.3646241259527465]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine/79_100.jpg,Nectarine,"[4.047075740890992, -0.7495874753211064, -3.677192834072484, -12.578057025150231, 1.0912727585149824, 2.1270184734172144, -4.9597844150725034, 3.007129938775425, -3.650773594675776, 0.8608374437370762, -0.37431254314637524, 0.1953940080312716, 2.8589528184464332, 2.907181674166723, -0.8569448919749888]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Forelle/102_100.jpg,Pear Forelle,"[-2.7734989818002393, 2.453639204158808, -8.007705144100585, -7.009080749987124, 3.0746951838188052, 9.422478958421811, -11.745853113080509, 6.56416671941064, -4.753871972871106, -1.6120132113964791, -9.157880522462062, 3.446193936006096, 2.9939104696533847, 0.7684942111773739, -1.6072033560353232]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Red Yellow 1/36_100.jpg,Apple Red Yellow 1,"[5.32161746721005, 1.7546634866377704, -6.762096421614284, -9.356791731297697, 6.585902728615049, 4.796955143515399, 2.042236279146148, 7.085759132583335, -6.780252996050326, -0.6985950054414403, 0.3731978965396171, -0.4115367920366845, 1.9827261184490983, 1.2195463474911437, -0.28047547298801123]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple/r_108_100.jpg,Pineapple,"[-3.0865584584244776, 2.3388888198328717, -1.3789938891100237, -3.6559426271476503, -3.9511062531451167, 2.299604895215606, -1.0120276066293392, 0.3658369240102551, -5.011443687575362, 4.977699945074429, -3.360415859027552, 0.1736050780850744, -0.31891645836008115, -2.5017629103167693, -2.9774079955872605]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Crimson Snow/r_47_100.jpg,Apple Crimson Snow,"[2.452125773159258, -2.0263607126074885, -1.9828749684364713, -7.45612158730447, 4.504976880734294, 0.14222016496717327, 0.19235426967624858, -0.5928359652027672, -2.930081126605614, -1.7693059569445695, -1.0231476085119524, 4.07123429037559, 1.628616622613028, 4.223487611924508, -2.8898818975240994]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Limes/r_46_100.jpg,Limes,"[-1.2370042065706055, -4.289242124038483, -8.731208627259742, -0.7844431890723339, 1.5421013385073656, 2.27380971607286, -3.0086919133584153, 2.9324991512313794, -3.052774720564969, 2.2542044137326624, -3.0540267441670985, -0.7648670155196096, 4.4164866011489226, 2.723425095515009, -0.12546009547470557]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Limes/r_194_100.jpg,Limes,"[-2.413526325880657, -4.94876702360379, -7.731892350240312, -5.507530388141248, 0.7347885413291507, 1.4162228761564721, -5.6075975843381745, 3.562044989690475, -4.705679342870129, -0.4227218668825098, -4.818447097183614, 0.1312995964880232, 6.482987327716401, 2.9311445211493035, 0.6284103514699909]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Crimson Snow/r_19_100.jpg,Apple Crimson Snow,"[5.431378327221608, -1.7087049580124518, -3.869281032951938, -8.632235923682817, 4.857595277991594, -0.2722091102112739, 0.475557387799076, 0.9279621719027675, -3.5632321073171145, -0.6263658925714838, -2.404644143366996, 1.1250109254709764, 0.9705520537988834, 1.5251056035351098, -1.8744972889586013]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Limes/r_207_100.jpg,Limes,"[-2.7419384522182906, -4.6415646607624925, -7.880663339732423, -3.839314356724444, 0.39628743134081945, 3.330115458895761, -4.970765766143681, 3.73951140109463, -5.26478655657037, 1.2516578476501927, -3.9480709881862714, 0.8961440008346067, 6.741108318361715, 3.198390260145161, -0.5837279093244488]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Orange/r2_228_100.jpg,Pepper Orange,"[2.783370523792789, 1.4208107129378635, 3.3709777442055153, -2.9177480307166035, 7.344377687438769, 3.3512486311167904, 1.7605851212695194, 5.857227568128389, -9.475068235576323, -1.9470037716465103, -3.21427944484071, 7.052198622080926, 4.538930980809403, 4.757093413749714, -4.122876936872197]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Limes/r_215_100.jpg,Limes,"[-2.4875572069610206, -3.1064670812591477, -8.678864500064556, -3.2906583067690502, 0.1410812486798698, 4.108344903242315, -5.827847585206925, 3.9446313642190183, -6.238581670693612, 0.721181865940561, -5.228523707931194, 1.0243114284638604, 6.923369736567729, 4.130956746318446, -0.9391218719166173]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Lychee/r_25_100.jpg,Lychee,"[-2.3481176419671073, 4.377230035502221, -2.7039524183934622, -7.636310940966406, -7.105315830715888, 5.780180053981792, -2.2492976070975903, 1.9724751498605784, -6.404593163934949, 5.263357267106629, -2.860662128436761, 2.604393088955279, -0.5200441788874413, 1.2813970700940869, -2.5943931126049633]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Onion Red Peeled/r2_180_100.jpg,Onion Red Peeled,"[1.6178850239128937, 2.892355568418554, -8.366237437289833, -6.288177736898496, 10.904321144115032, 3.1090831465188398, 1.8208577124007272, 0.36544158052667697, -10.81611239591822, -1.1318160143427494, -1.116596771126616, 2.5009246352074337, -2.6001774853206037, 4.19116558001412, -2.259158867522426]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Onion Red Peeled/r2_181_100.jpg,Onion Red Peeled,"[1.8083167016410597, 3.6593150181107195, -8.720944692087789, -6.703280606970821, 10.480379084974803, 3.461407949899222, 1.4933702764144987, 0.5063141510261662, -11.302888239572829, -1.1534746087681262, -1.1101156642772112, 2.9081495129012684, -3.17226163006337, 4.568199426168769, -1.6876308493001602]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Onion White/115_100.jpg,Onion White,"[0.04895630064727522, -1.5960883858313422, -10.228242965123991, -6.419690220650515, 10.172549144816953, 3.590332116019864, -2.993681913441903, 3.8112543876653198, -7.6897962696771955, 4.282114843529801, -2.1010729612221226, 0.43777694392277383, 1.4205670319651724, -1.7747875526255459, -1.2635554378879763]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear 2/r_86_100.jpg,Pear 2,"[1.4535347765069269, -1.6093348768079179, -7.740439769462596, -1.7856187147956821, 4.956719825668064, 4.7144795155473425, -5.910434514012919, 0.41400540621773985, -5.539434768176797, 1.8159519591070465, -2.57350722838199, 5.9303723492609555, 1.3824171336953681, 3.447188639982702, 1.5592870184994023]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Limes/128_100.jpg,Limes,"[-0.7740716587488631, -4.992043423778964, -6.204963509401478, -1.3693434106234714, 0.261121098997572, 1.6802601848562, -1.9165062385829408, 3.502982664509768, -3.272207146009783, -0.759016751110834, -3.399181238939947, -1.4263912308114413, 4.004486725156699, 2.2120468877006263, 0.6335035394657273]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Plum/40_100.jpg,Plum,"[-2.1452490373247106, 10.411594655612626, -8.279342796028025, -1.1737777610252225, 6.104609063236078, 0.04188595654542083, 0.037846910865768246, 7.507309269174797, -7.7351770514337606, -0.46511495216177257, -5.294595981586509, -2.9663101782214416, -0.0875591495400134, 2.8459305061189153, 0.32541247026891873]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Onion Red Peeled/r2_171_100.jpg,Onion Red Peeled,"[1.4560639684450798, 1.1991287469904977, -6.828581357516448, -4.623384691869297, 7.824575882769238, 1.4331835846667376, 2.1489056184986013, 1.5176507393218803, -6.394152120422767, -1.6178904203580569, -0.9136762176763805, 1.6296132289789826, -3.1400523278449928, 3.298945050902792, 0.002651318779112231]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Orange/r_128_100.jpg,Pepper Orange,"[4.444402345537365, 0.15548216926719885, 1.9039601861243385, -3.162348087269894, 7.738540138914442, 1.1787501144704888, 1.4965503059758427, 3.3137568510522097, -6.25176431073223, -2.3598302728736096, -3.2111357971123042, 6.180296481181232, 1.948844951194565, 5.221074028034081, -3.9745804015407193]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Yellow/r_170_100.jpg,Pepper Yellow,"[3.02422983966746, 0.2978074274750604, 2.4088710551352177, -1.652475292849642, 7.591224731247394, 2.7391003947480725, -3.4599118516149607, 7.620431262248636, -6.545765040329859, -0.1194588940974527, -1.3055297072163305, 3.589101013064894, 2.1221128942683642, 3.1976595644448174, -2.4966343986039017]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Yellow/r_179_100.jpg,Pepper Yellow,"[3.6371806333680583, 2.291861895170255, 5.1497817815771905, -0.7153389326160462, 8.111618691742004, 4.7731903279383125, -4.8865468300032076, 7.857920263855258, -5.644563231720576, -0.8710298060298518, -2.266514186049052, 3.19709800629856, 4.402309613242211, 3.8349483260298745, -3.9681314032038655]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Walnut/321_100.jpg,Walnut,"[-4.164975126073751, 6.114865308181281, -10.013558616584357, -7.995397935358717, 3.5704091467970778, 9.810895267086977, 1.5135862837529963, 5.913500123277781, -3.349337783783295, 2.7043078538095227, -1.7580896034975435, -3.2042701304574392, 2.133900834937952, 1.2917671025180528, -0.24978729983478146]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Kiwi/r_323_100.jpg,Kiwi,"[-1.3753262301125542, 0.5709051859327692, -8.433768238451021, -9.117750762139337, 5.433637446705375, 5.892720001249606, -4.503163871516576, 3.2868523421313927, -5.222717867960679, -1.0467239044575218, -5.398993494604494, 5.323500815533135, 5.536731000456366, 1.6905401280762027, -1.7259358077964362]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Red/230_100.jpg,Pear Red,"[1.1113205253177951, -1.4769858605512003, -2.11448797224524, -13.588717079844768, 4.653474399448891, 2.6121922678055607, -4.37254762652323, 2.0717929443036756, -1.155388162888602, -1.7388681272544118, -4.098510442176639, 2.7581261201852825, 0.96899819877066, 1.1036493097298112, 0.8570504596292914]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine/r_87_100.jpg,Nectarine,"[11.438721437658574, 2.549394587369086, -7.0017982671021155, -13.59318195931138, 4.194596967809285, 0.9696976268523083, -2.8637830763129535, -0.45012622840740113, -5.9823623948128635, 3.358811575335779, -3.0229336107807425, -1.1759810946043587, 4.680003343841636, 4.001409592728591, -5.136758285174814]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Peach/r_79_100.jpg,Peach,"[5.783998872832364, 0.6719576944600616, -7.918886481015533, -15.619785019932579, 2.250355172935116, 3.9861113623380087, -2.8212939078534585, 5.1099418026505, -6.7901023220549686, 1.2201993336411967, -1.9544287282796766, -1.0684609272574428, 2.291271451828924, 1.7932981484663553, -3.3454568818816965]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Golden 1/r_49_100.jpg,Apple Golden 1,"[-1.7435241406337751, -3.5024969696253803, -9.258668327255876, -0.5338051893757975, 9.141511112501304, 2.5176719777221046, 0.14949103430811964, 4.4264055133957045, -5.630438411709377, 6.769179235107164, -5.104453887081485, 0.5116391775159719, 0.6627513333426346, 2.2049005029372446, -1.3415935348816512]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Plum 2/r_226_100.jpg,Plum 2,"[13.422242028303481, 5.870451740246363, -8.15725509745704, -6.642390037173865, 4.357073745686686, 0.1248530631913946, -2.8838382100065165, 0.057838291575093424, -8.430611006692532, 3.544308341009225, -4.999531707879488, -4.488262007487064, 5.972936757983369, 2.008596173804546, -2.6491167960517736]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Plum 2/r_245_100.jpg,Plum 2,"[12.951978945366891, 5.933748894734178, -8.71547764865147, -6.097357118772584, 4.431567743514585, 1.6125630402518234, -1.5523932822432553, 0.4440873988659584, -8.15317632190441, 1.889199070024511, -4.166843776346654, -3.977061176621736, 4.673056875315423, 2.3397237784290636, -2.1438882045260463]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Red 3/79_100.jpg,Apple Red 3,"[2.2887210929158037, 0.7638967673466879, -8.326996686182602, -10.441323998312521, 3.567518277599794, 1.6159456264448608, -6.167336591584154, 6.772666760183153, -5.667948122715351, 3.1193957518169326, 1.6869767297795693, 2.8414922862261163, 2.631116778049228, -0.22607331173766235, -1.1969015592108645]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Golden 1/r_9_100.jpg,Apple Golden 1,"[-1.925022929830309, -5.702228320927763, -7.524667049963616, -2.3004233754141583, 9.57614657569805, 2.0117946947789087, 0.2920886588855366, 0.45941400427914036, -6.302137928633334, 2.9044960315828083, -5.147651963741807, 2.9408613767510325, 2.8641194506976038, 3.3203161493221867, -3.160543835103432]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Walnut/26_100.jpg,Walnut,"[-4.565886738951556, 5.508304766650976, -10.801530769093711, -8.111203570608717, 2.2828371829906864, 9.493242873266183, 2.463092306787678, 6.429850159319596, -4.409813436659324, 2.114807280314071, -2.1119066372576984, -2.520733106222664, 2.002985547437137, 1.2976976121742485, 0.3662392566510216]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Plum/57_100.jpg,Plum,"[-0.9387880980906349, 11.7505752555038, -7.611023081832596, -4.081042050852073, 4.990627923918867, 0.8095347297200693, -0.8756472542458945, 7.372174547403557, -9.257539294449936, -1.0591424511904777, -4.683038662388027, -2.263824773903362, -0.563490873967277, 3.377584076952283, 0.6560680644090781]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Crimson Snow/115_100.jpg,Apple Crimson Snow,"[7.506653292597751, -1.9840694025471206, -7.4606391203524005, -10.162487742117401, 0.27771892029125683, 2.0996112091764934, -4.994159806717726, 0.23508802265114026, -3.139585416018446, 0.5147703041560848, -0.7531853432854246, 0.10580618849704124, 1.9256736697541408, 1.0212160990454584, -0.49371032704082507]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine Flat/r_21_100.jpg,Nectarine Flat,"[9.41621626454378, -0.3833491227338777, -4.682855075441922, -10.841259556341347, 6.5896224060948745, 2.330196630333662, 0.6264111245164214, 1.0842179756852968, -6.759579253413293, -3.3424626073024974, -3.0660163103976545, 2.3271616594441373, 4.2256204868962, 3.0416248131539114, -1.227220682942018]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Red 1/r_57_100.jpg,Apple Red 1,"[1.7388176053117508, -0.027322480742383113, -6.875168891709202, -8.382271952736733, 9.355985678891342, 0.6424823816473941, 0.2584955936787828, 2.3265479711582073, -6.207722194118305, 0.9382914639493939, 0.1544629350486757, 4.345905613715478, -0.427163831091679, 3.96650394116451, -4.894366717639457]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Red 1/r_55_100.jpg,Apple Red 1,"[1.8392414842748763, 0.5118370710992973, -7.539176498785802, -8.902421012994681, 9.85113047111916, 1.7531650587254572, 0.6078302808005531, 3.191906698408938, -6.597435845607236, 1.0307311892836906, -0.06986031927829324, 4.354386615100874, 0.011304669654623688, 3.3510587849931093, -5.004434976781089]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Potato White/r2_38_100.jpg,Potato White,"[-4.802651318935861, 1.0893728574918236, -8.755196992742993, -6.285289405147431, 7.85801702186507, 3.9893704698108508, -0.8676732860355479, 5.612813089374985, -5.8092833499515235, 4.322106196150841, -3.7901907180858627, 2.1227361310904445, 3.3173900270572916, -2.387397557757444, -1.0689579334635844]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Strawberry/57_100.jpg,Strawberry,"[-0.04040868612591566, 4.421156721631815, 4.492242032315348, -9.761351299221502, 1.689406646417682, 2.666492769886776, -3.849111753874357, 3.844987060968474, -3.8906942691609516, 1.4238584301770103, -3.018544351540661, -2.5749523118153954, -0.6675725515065232, 4.0994648342629825, -4.218695908633809]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Tomato not Ripened/r_290_100.jpg,Tomato not Ripened,"[-0.8672552308255819, 4.236241178950121, -4.749473407965244, -2.675852529024603, 8.370008007677718, -1.1857017649133241, 1.5871088226876748, 1.140771461362418, -7.622228524842893, -1.5927442456695404, -3.8202030230776143, 3.533628227914349, -0.4759645299328357, 5.260965567485275, -0.07623554058100711]"
