path,label,features_json
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Orange/69_100.jpg,Orange,"[4.240674272322368, -5.292918148431549, -6.676675954943431, -6.253721528896744, -1.4175612541650167, 4.39359396387325, -4.190246182525593, 5.004083794139794, -6.309321984643203, -5.419633498476079, -2.166198189211061, -1.384834190410102, 2.8001141345738034, 0.5509217620647061, -2.1222636570250364]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Red 3/r_80_100.jpg,Apple Red 3,"[3.2888696650381597, 3.3597972307415995, -8.828579257690013, -10.223647358680662, 3.83929855440626, 3.161849131553399, -6.794931577770157, 6.912329566592595, -7.18922267060241, 3.89884476976692, 1.6935831049336552, 3.3821105750249, 1.465138008892606, -0.6178995039793037, -1.0739997378739783]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Orange/r_120_100.jpg,Pepper Orange,"[1.734671945412154, 0.3883886875715801, 3.5174101388029775, -1.9792350996937742, 5.908413379028611, 0.7711932706630601, 2.408689497394876, 3.915425343909517, -4.917685977898861, -2.2400519599785187, -2.3093826098767667, 5.641551393878436, 1.4869353245046466, 4.415255180489511, -3.1675946071046757]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Mandarine/262_100.jpg,Mandarine,"[-0.5597308675239002, -3.0494951401529287, -5.485472283323635, -8.996989171817171, 0.861947181772143, 5.480278609685167, -1.10500950325093, 8.400077718135156, -6.02512673995525, -1.390549567382882, -2.2390436507798954, -2.0432664001941365, 3.406607977753842, -0.18175133110536223, -0.8203145630452156]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Yellow/r2_151_100.jpg,Pepper Yellow,"[2.992473951233687, 1.4506651449115164, 4.761010326338189, -2.7452930853698816, 6.623059551799022, 3.8918589272304054, -1.8779861845115993, 7.454942952473597, -6.6572652147791525, -3.5803586744600993, -4.992184062861793, 5.3780316310516625, 4.590893274410139, 5.112645065871046, -4.504878859386015]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine/46_100.jpg,Nectarine,"[8.236159128418356, 0.039576984397254975, -6.43968507649915, -14.331397187319514, 0.33809653197289036, 1.65391150233586, -7.344466931360769, 2.8748795105013487, -5.606610714044334, 1.3443435769143488, -0.023839669504852893, -1.1098219479788782, 3.4988728152552184, 2.2275698862763194, -0.6215143959069394]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pomegranate/88_100.jpg,Pomegranate,"[7.979187090979876, 0.4828004392634002, -7.296093350236307, -13.457090367841428, 1.97625071238056, 2.523512155909161, -6.673287913648888, 3.15629057066117, -6.349144448213163, 4.748305547764754, 0.17439839889707995, 0.17419560128996664, 3.0866212966281608, 2.4306674503377796, -0.544524837300313]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pomegranate/4_100.jpg,Pomegranate,"[8.08308197301611, 3.5530289942173163, -7.962532373219291, -13.66371538716458, 2.993178241665153, 1.3028092931511275, -3.727957095617969, 4.648567449691256, -7.703222931518342, 4.203585483415292, 0.19806432648324487, -1.2967179985137178, 3.267433410628395, 2.7377775708081757, -1.2060929025337253]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Orange/r_121_100.jpg,Pepper Orange,"[2.264847343534436, 0.23783087628376753, 2.9006458060517013, -2.215467542929504, 6.448227837238556, 0.6803399119980005, 2.4870858541230043, 3.9231264612711727, -5.332822017395916, -2.4405091354117996, -2.528907217780671, 6.014095484988714, 1.5095664322037947, 4.177777447471773, -3.435980960412781]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Onion Red Peeled/195_100.jpg,Onion Red Peeled,"[3.7450768994435033, 2.4017574495137, -7.243126143953202, -7.00827678657409, 6.2148426799301975, 2.2620882646174865, 1.2684163686228858, 1.5582566507315103, -7.444263123270154, -0.19453965009514038, -0.9660892407337087, 1.0397944489063882, -2.100067378194746, 3.3002948216416725, -1.675243412656452]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pomegranate/86_100.jpg,Pomegranate,"[7.59223896680944, 1.8056698055346814, -8.20606504541506, -13.470617035867992, 2.2766339917465777, 2.1487254299276053, -6.70493316579619, 4.625733677526512, -6.369786381089278, 4.672961241217207, 0.8059495291956763, -0.1313001871209828, 3.5488047041560513, 1.898506327633434, 0.08872287591706136]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Onion White/113_100.jpg,Onion White,"[0.211305435823118, -1.0739387114033276, -10.700249800381837, -6.982774073828759, 9.211866786327139, 3.2647488531493347, -3.34863948993934, 3.8989653202223598, -7.429759092879674, 4.370278987076007, -1.8957725063427247, 0.5844620569980684, 2.9380424848732605, -2.282474322416066, -0.886725882629199]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Crimson Snow/r_14_100.jpg,Apple Crimson Snow,"[7.635472593552235, -1.0204122462766267, -4.3072350193339854, -8.042548660727949, 4.030871068635076, -0.1643316284951577, -1.3894948391609778, 0.8784853022903574, -4.036313759975564, 0.5049345841760696, -1.49777125047746, 0.07082453360085234, 1.8055200262489224, 1.157419829235106, -1.2224264595771535]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Red 3/8_100.jpg,Apple Red 3,"[1.977566164935654, 0.833645604763637, -8.155790446656964, -12.854411297851064, 2.926560325982181, 1.864974854420652, -8.51632749237223, 6.322476479774424, -6.258369602167652, 3.1328360579914323, 0.788421590933335, 2.062781662766235, 1.3242711497588389, 0.9146525009372575, -0.7500713066250667]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Onion White/120_100.jpg,Onion White,"[-0.7743917532962074, -0.029037849607801595, -9.6375312226371, -3.663044570267075, 10.198734162398573, 2.8950895057679893, -1.830136391235315, 5.309302517698854, -7.247927458809978, 5.622701397757312, -0.543068896189515, 1.0209964087221568, -2.2279496172612894, -0.09623356171902642, -0.4472904507884649]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Onion Red Peeled/r_1_100.jpg,Onion Red Peeled,"[2.73021084572518, 2.494758537856748, -7.15465223906444, -7.2190266170312976, 7.230812577874761, 1.7887618632610442, 0.7376975616968652, 1.6695036452913963, -8.856800634910254, -0.5081190633511075, -1.1235838163663583, 1.8776122739652321, -2.2702701919254378, 3.7075168920804997, -1.2345426152391932]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Walnut/19_100.jpg,Walnut,"[-3.7763378040216606, 6.750895925784379, -9.368993019690027, -6.9691416572652924, 2.0005651907035684, 8.713681455097428, 2.247778984073702, 6.019817714573052, -4.311380298032261, 1.742971861624805, -1.8781094231891886, -3.0156364894228105, 1.8086426993542535, 1.0260783490134795, -0.06427186855532145]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Orange/60_100.jpg,Orange,"[4.0786252093673445, -4.9692064397856, -6.323477657989235, -7.456894226899334, -1.381947753385307, 3.4181773576868713, -5.221007157596738, 5.817165931558387, -5.990542059716959, -4.823002007285323, -1.3900583961419066, -0.4753552326166899, 1.8712523035930486, 0.9349202967972996, -2.3071771752305725]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Stone/r_180_100.jpg,Pear Stone,"[-2.8604879657473408, 4.975539759342075, -11.636379270833661, -11.699937841317913, 7.481308999611575, 9.402168767189833, 1.4759414379372944, 2.9954316835694863, -4.470704931477061, -0.1350882013113612, -8.508902157659714, 0.20829351547566857, 6.938387248039942, 3.059483292353988, 0.7408106483703317]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cucumber Ripe/203_100.jpg,Cucumber Ripe,"[0.4068430261723235, 5.37763516036442, 0.22665937955785792, -6.947264137148785, 7.019064681553727, 8.132257399826207, -5.030620047649117, 2.220034400194014, -0.44473652236053063, -1.1728824765829577, -6.635937262469246, 0.2908693535833156, 0.9932762207656355, 2.6928447048097075, -4.541881385345332]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Stone/r_37_100.jpg,Pear Stone,"[-1.9981974665891276, 2.00365337030002, -8.314992178177754, -5.156223090390263, 7.023183769616795, 5.0607729878319185, 2.2010535296186258, -0.4836980899805497, -5.299649953414677, 1.20662991568824, -6.442449124622888, -0.6306706393634606, 4.02192619262639, 4.257649995873209, 0.6195955388343608]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Red/256_100.jpg,Pear Red,"[3.161740628359873, -0.9458781839208322, -2.717702673288272, -14.0859083540238, 3.541863874358767, 3.6611793630672542, -5.978612161538807, 1.9155405825940848, -3.0622314948259968, -2.424235184697799, -2.6614514509238356, 1.967285555821496, 0.8660707059451566, 0.4701756192997267, 3.5761478960126674]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Walnut/28_100.jpg,Walnut,"[-4.1909756679663275, 4.590946867183537, -10.83351320158513, -7.344642116554022, 1.7303214967708131, 8.885865377434417, 2.429184138356385, 5.8568272064269316, -3.875417621617235, 2.1365203121044747, -1.8574273477957777, -2.5359492823718366, 2.449533569090488, 1.3086866503681152, 0.46775305739708334]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Walnut/37_100.jpg,Walnut,"[-4.084541157742454, 5.445586550070223, -11.709818414727662, -8.399831112498473, 3.6701746109281257, 9.265885882420053, 1.8602070421391506, 5.670864276986459, -6.078955070615066, 2.0057267650870494, -1.2609166119646271, -3.085078346289742, 1.832556053523009, 1.3413861882311708, 0.9406576501569504]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Orange/r_129_100.jpg,Pepper Orange,"[3.0762423367477263, -0.7113704815372104, 1.5610205295099278, -3.1748231454867666, 6.716763152300187, 1.0473734332641722, 1.3833439978587208, 2.9705076640503103, -5.402148765601743, -2.0776416156266895, -2.1510840405489606, 5.8533985725596125, 1.408860291191982, 4.775646829401974, -3.932254345538324]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Plum 2/r_88_100.jpg,Plum 2,"[9.507079848094294, 6.687087472237704, -5.731147393097638, -5.87994891315609, 6.045020685098853, -1.0891129003070341, -3.311273866866555, 3.878387908842696, -9.389281820541987, 3.2751364158420087, -4.453137598303782, -3.0660157797956544, 6.311836771901951, 1.7479311170513254, -3.061578169175902]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Red/259_100.jpg,Pear Red,"[3.3530797462196418, -0.43479545800971625, -1.7000403312492114, -13.500105350749507, 3.746688828989834, 3.5432585209724716, -6.035966340734988, 1.7357238542136069, -3.541775486500065, -2.5377881455330256, -2.6400040099102418, 1.9197378142008585, 0.5678286187983678, 1.028979987706329, 3.6048817273100213]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cucumber Ripe/178_100.jpg,Cucumber Ripe,"[-0.3252202151581019, 6.462876085904934, 0.025842619176743818, -8.075366456102234, 5.506947037727465, 11.098333271164867, -5.6813931394434665, 3.658177217562482, -2.074272112445325, -1.1499333632072875, -7.376168921467573, -0.09886588861466948, 0.04361009983164799, 3.4806218275271594, -4.9670686891129066]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Potato Sweet/r_64_100.jpg,Potato Sweet,"[-3.35456968359027, 3.9971138846416943, -10.667280290282491, -6.975719137940126, 5.600351711796606, 5.382484179581438, -2.6544855828558456, 5.252781710245589, -3.678076994479185, 2.7168578205686145, -3.2059419593591794, 0.15655155455242045, 3.1890031784804393, -1.2518953145571403, -0.8309132040194227]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Kiwi/r_32_100.jpg,Kiwi,"[-1.8729520286256376, 1.013205166564634, -12.092340751335973, -7.567597284351786, 4.748763537844728, 8.301724118391679, -4.461176434560122, 1.7721350089785255, -4.442064774702552, 1.295285840458078, -4.826728038224014, 5.480696180173161, 6.140164593887406, 1.469303188586476, -1.714276507929032]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Peach/r_71_100.jpg,Peach,"[5.784662938795057, 1.0159715321384282, -7.356794979620687, -14.371969514308343, 5.473045024482829, 3.4736477432541233, -1.7875005780005708, 4.288584695322868, -8.504192916108478, 0.44703812527586256, -2.6134670662033277, -1.1163527485766254, 2.117585224854334, 0.8341388492682602, -3.7269037546927293]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/r_48_100.jpg,Watermelon,"[-1.6070458453845857, 5.084961700193917, -7.463808206795763, -4.971363259878516, 5.191043754946203, 5.6137110118141225, 0.012140533469317021, 1.7053165406394653, -11.285262486201848, 1.9672109090357541, -3.462378237858232, 1.4807982488090614, -0.6591319275107146, 5.3305602156440965, 2.139156302293374]"
