path,label,features_json
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple Mini/r_224_100.jpg,Pineapple Mini,"[-4.817170631646723, 4.005641445961853, 0.7232606878928571, -2.4549307096743274, -3.0253818906832226, 1.9583965518710726, 1.6942031818608068, -0.696337636960217, -7.760159973679537, 3.236195978789607, -3.1622308242290402, 2.995181135779555, 1.2049779502264903, -3.097824512889106, -2.6498027656087557]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Rambutan/128_100.jpg,Rambutan,"[-2.9209158265944355, 8.221973065495806, -2.987858571862921, -3.6917509375783912, -3.7092425110562024, 3.767956993026772, -1.8303719646399805, 1.1334875219672553, -12.715608739715828, 1.32113967534543, -2.412268904342443, 5.145169956529081, 1.8767477255500324, 0.6098424872237007, -3.604857327697281]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Forelle/r_14_100.jpg,Pear Forelle,"[1.2189464118634457, -0.3818180509518017, -9.735594787374746, -9.80163110453403, 4.963513986213987, 7.618111805035763, -7.494819469970304, 3.021092515152409, -4.858975384842915, 1.608689907916697, -6.560261817099455, 1.9994917516191042, 3.747708777515038, 0.17126686100543284, -1.7894458163848592]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Rambutan/295_100.jpg,Rambutan,"[-3.5458952802266444, 6.839880510829926, -2.7561101792790206, -2.6050339276086496, -3.2775242645642924, 3.0992297441899916, -3.091311348677242, 0.762997120760094, -10.197761020067066, 0.7100386222579654, -2.9050575553477915, 3.6832963584790526, 2.5362850422813987, 0.1688149966959644, -3.3792595998441737]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Red/r2_261_100.jpg,Pear Red,"[3.756919734625884, -0.9665944599938932, -2.941390560882658, -11.714689661733107, 5.064704079255789, 3.3975752204494283, -2.0312827584956463, 2.731929751281532, -1.0609987612589484, -0.7693646074785188, -1.9460709520772785, 2.7459943986053337, 0.9861474430940135, 0.06683037072087988, -1.7047174058526648]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple/r_81_100.jpg,Pineapple,"[-4.737554086988103, 4.778616590902202, -2.464732251908193, -5.912170363091289, -3.73268897864989, 4.800454656998387, -0.6003228594720689, 0.7264238907593403, -6.243753099373501, 5.52687098709361, -5.39336773691624, 0.49187438618982, 0.7541455710421259, -1.3753073897274934, -5.314573188135057]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Lychee/53_100.jpg,Lychee,"[-3.228683228750262, 2.646708492205044, -0.026685528938949703, -9.189472874173878, -7.77964944303377, 4.651188311509954, -4.088205215456691, 2.356440042309586, -6.099502552916608, 4.031716366316416, -6.3028335386788905, 1.8340064178600906, -0.6916580317407094, 0.9535442185571228, -3.5430401672882788]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Raspberry/r_312_100.jpg,Raspberry,"[1.5586163457636149, 5.255377692136621, -3.478106115532875, -9.344760173329123, -1.5475426959813252, 3.1067463129976773, -0.13637791714987874, 3.258368282780579, -10.762691690828346, 5.359371665362142, -2.3957922841911516, -1.328444953442767, 1.798581816554715, 8.339970338165374, -2.2350121347871683]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Lychee/r_4_100.jpg,Lychee,"[-3.130820338742052, 5.185750456238648, -4.494222930788967, -9.006698813168164, -4.077741026835312, 7.328998592056067, -2.2763805856953225, 1.2018358950914012, -8.889307243774663, 5.874156062021435, -3.4034502245983127, 2.8916249900868003, 1.779953100088484, 1.8338055089239766, -3.659383011686963]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Lychee/r_5_100.jpg,Lychee,"[-2.6995549258990756, 4.869205506623134, -4.156052854371103, -9.357387968861927, -4.344398581252865, 7.404105630282366, -2.4830676418525046, 1.1685186858543786, -8.100891093100728, 5.469131997351315, -3.5091208250567076, 3.004217474381284, 1.5724302171699975, 1.5124704800693627, -3.8218059561126956]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cantaloupe 2/279_100.jpg,Cantaloupe 2,"[-2.2510815315046906, 1.8118719166497976, -9.702402087737694, -2.9717700088786474, -0.6793970749099899, 10.122855921482778, -2.515889682765251, 4.680790035563755, -4.7513957458793, 1.1221913100759544, -5.103074742712349, -0.2046294904473611, 3.0570881975604243, 6.3905427328298545, 1.0430025260585742]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cantaloupe 1/r_73_100.jpg,Cantaloupe 1,"[0.408869133805735, -4.402675765873068, -5.965545754461664, -0.6115752929705074, 2.1948968342918196, 7.632368848263744, -0.7540716545287011, 3.2903448729773688, -4.8768968378000634, -1.3669144347298998, -3.9078987522741926, -1.2732540199489335, 3.338006871143271, 3.142775755277414, -0.9791211082492725]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cantaloupe 2/r_188_100.jpg,Cantaloupe 2,"[-4.0914672332249005, 2.4656350983705035, -9.243923777696399, -4.49403768181971, 0.5315852901916956, 11.750974334502269, -1.5573089387359496, 3.936532864704364, -3.837341783366639, 5.055481243605058, -2.558736736375596, 1.5332730517843254, 4.67171909912278, 5.064702076705876, -0.17968903995081678]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Forelle/216_100.jpg,Pear Forelle,"[1.471496708849114, 2.1879828499665286, -7.776948929302839, -11.832213549219933, 4.96992003557191, 6.204556060395369, -11.074424460872372, 5.322248428500872, -4.951667216866014, 0.7205821628508626, -7.352000986840867, 3.7305237339006125, 1.8563620894738386, -0.6976833884214345, 0.18594345902853412]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cantaloupe 2/r_227_100.jpg,Cantaloupe 2,"[-4.605791523963993, 2.533814793827658, -10.62185189901106, -4.73928820823812, 4.029084386114339, 11.466980430162304, 0.6994913735553213, 2.3709045813480936, -5.573646405427993, 3.4008647278287634, -4.26820985829998, 2.4737812598128848, 5.739078176888269, 3.531419870639863, -0.11497824586475235]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cantaloupe 2/r_208_100.jpg,Cantaloupe 2,"[-3.643230598763479, 3.2798283832666066, -9.807409683492441, -3.616764964387724, 1.5869721942791541, 11.556499049624902, -0.18709582837629826, 3.1137460264280867, -4.433373990613182, 3.6731238635897836, -3.956124209718819, 1.5845889628800127, 5.244946450467389, 4.957866735761963, -1.5260480114963675]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Forelle/r2_188_100.jpg,Pear Forelle,"[-1.4194225823780766, -3.1727014163764604, -5.752178821784045, -6.951152269778127, 4.519157478752051, 4.376996117572849, -2.6055360847702924, -0.6465526992411408, -1.790582865291432, -1.1916838561873302, -3.462251999577698, 7.90513799926921, 3.6048487753256753, 2.4133037420683894, -5.114699224632392]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Orange/r_74_100.jpg,Pepper Orange,"[1.8697775056142323, 1.4118048384865496, 5.4232530377873065, -2.770442690816487, 5.789773271976374, 2.427246145783795, -0.37339992928436966, 5.987304272313337, -5.5356169732719405, -1.4526749904107534, -1.9973481729359757, 6.727387294590648, 5.190941048760295, 3.708422665789509, -4.268537594427267]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Stone/r_188_100.jpg,Pear Stone,"[-3.0716329978375936, 3.114284887599353, -11.229308086599396, -10.132049268649501, 6.160243073496397, 8.302589195540987, 3.0246246343684855, 0.8579256398821886, -4.654158599229384, -1.4985438853068522, -8.407156608515189, -7.230394558665467e-06, 3.6102778351571745, 4.122823566267224, -0.6796049473919826]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Beetroot/r2_97_100.jpg,Beetroot,"[0.7653060218279855, 4.488177191505257, -8.524169200778598, -5.8168886754912945, 4.424496453440952, 3.5377199377654898, 0.2003090920942807, 2.773404061432517, -5.509909519042206, 0.14101243279497092, -2.8918283301068963, 1.7231696168931945, 2.1060175000597505, 1.7377802751745937, 0.2642290668004601]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Orange/r2_234_100.jpg,Pepper Orange,"[2.276420077795162, 1.2620326375389073, 3.7761679235116863, -2.655206932475702, 6.087548570592536, 2.8197884372262814, 1.1469949780784887, 5.578288159605339, -8.191108607998778, -1.726034794809021, -2.2688807001079496, 6.667805508956281, 4.685161019851736, 4.09552601052338, -3.8596846268955645]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Orange/76_100.jpg,Orange,"[3.4734572485339563, -5.1774448013318235, -6.453619815578064, -5.720795735194251, -1.3464553515665851, 4.565939906597853, -4.3917933994317515, 5.741056138000051, -5.77762836328679, -4.951232662095028, -1.776179965834834, -0.559456595134769, 2.9267848875141538, 0.48901823128880884, -2.6898815344589244]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Orange/r_32_100.jpg,Orange,"[1.824983216442172, -4.124623419626707, -5.971281945614358, -8.696251038082686, 1.3110793264659764, 4.891418107499343, -4.446287485002176, 3.540332463266142, -6.2560933906683145, -3.119637289677491, -1.9481095080048145, 1.04130293081659, 3.423212149431841, 1.3872640134877396, -5.182127123311158]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cantaloupe 2/r_221_100.jpg,Cantaloupe 2,"[-4.660510712340066, 3.965554221963757, -10.689990973163384, -6.096352733782016, 5.685114182991198, 11.381973330771178, 0.41342951449034715, 3.6182769867249154, -6.428188836337748, 1.867639550587427, -5.100632562575919, 2.7255666196037116, 5.96146351670249, 3.4633740098386214, -0.16933268182005234]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cocos/14_100.jpg,Cocos,"[-3.4149354254521094, 5.465146442165147, -11.488531685546741, -7.734780911581196, 1.6624004900327314, 7.711075732858129, -5.578358917758438, 5.735068558217438, -6.916565005777515, 2.573790163025885, -3.9316090413766824, 5.371173149512608, 0.738845664269154, 4.03488590029165, -2.544020058932298]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Beetroot/r_141_100.jpg,Beetroot,"[-2.9323347951213443, 6.583198215117394, -7.183320860050061, -6.161694276822, 5.179129976688792, 2.9510385814773654, -1.3398906790568017, 3.2050469922218805, -7.190961261117067, -0.642602622416791, -2.918379623165826, 2.7954386620531184, 2.3320112977124485, -1.2053952970953743, 1.189365435528733]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Orange/r2_243_100.jpg,Pepper Orange,"[2.4363185784103134, 1.6166978773481127, 3.3217855847214084, -2.8057077310808634, 7.1472867568351806, 2.125627266469029, 1.2189932758356186, 5.852694991191355, -8.715707987307892, -2.2896952314491874, -2.9471948084869135, 6.714726762842988, 2.8757888702376175, 3.580431135076284, -3.452206839378445]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Orange/r_114_100.jpg,Pepper Orange,"[1.2447967331092928, 0.6930042307248104, 4.186691287539682, -1.3306214122717919, 5.573475460751543, 1.2258870041000676, 2.2047947521265034, 4.263497363298514, -4.570652086604898, -2.432161841030789, -2.602150618306314, 6.035218704877208, 2.128140216254727, 3.8934146368320075, -3.6892532654413683]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cocos/r_159_100.jpg,Cocos,"[-2.8090059262912632, 9.552281486019961, -10.46327421168723, -4.792939845014669, -1.506058621246883, 11.334992199002464, -4.622141733261427, 7.659622082103332, -8.361230726452137, 3.260395599869183, -1.2153493020985566, 4.581368704429638, 0.7280197734098753, 4.076618772652386, -0.7127467298137908]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cocos/3_100.jpg,Cocos,"[-3.2468502008026467, 6.959938539724892, -9.267540371825993, -6.848428371311043, 1.7162482717707679, 8.563894395929106, -6.994264180750828, 6.786204668850036, -6.658569160967009, 3.5954806276981888, -6.077230323010206, 4.54538138779033, 1.2257132695534323, 2.2179702158643804, -2.9455951486143648]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple/r_118_100.jpg,Pineapple,"[-3.015253614067137, 3.0335640861341666, -1.4586735956208865, -3.3707766108392136, -3.886937769776329, 1.66598795394582, -0.9957391291293398, 1.077446218540622, -4.678311079088592, 4.687845689696645, -3.4085258586423794, 0.4007928010679686, 0.17286847946514858, -3.3806380142394143, -2.4263526957042356]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Stone/r2_33_100.jpg,Pear Stone,"[-2.818096879554701, 2.213104772606096, -10.822163993301242, -9.535504215745709, 6.191408034016562, 5.8706473321965955, 2.2586644383732066, 1.925079112351991, -3.4185280530966313, 0.5002974354306913, -4.256669200414295, 2.045467198206406, 4.045644043555091, 2.541859177896582, 0.34912646081613524]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pomegranate/5_100.jpg,Pomegranate,"[8.202075470801685, 4.516197380063373, -8.523551360660566, -12.934220430544066, 2.630523101806704, 1.1742867396809293, -4.431897060993755, 4.625880457250396, -7.448936899638433, 4.629434635094404, 0.9498369717570242, -1.0277853991367054, 3.098493702092506, 2.801371602016379, -0.7980790889576725]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cantaloupe 1/83_100.jpg,Cantaloupe 1,"[0.04877561608863939, -3.7020533419920656, -7.328587316644547, -0.8417801361113436, -1.0057508126387347, 9.162962502182282, 0.1944636784882101, 4.3541919133722615, -3.593662816478657, -0.5497702708194622, -3.086319109008931, -0.7462629887771867, 3.1535080655210903, 4.223669884149154, -0.44833668587120734]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Orange/r_66_100.jpg,Pepper Orange,"[2.2895420434209632, 3.0103113669244097, 5.896091146163298, -3.685135089144572, 7.600130239152064, 4.116816560161344, -3.0703728851313845, 6.673696500841681, -5.3155188022913515, -1.3044022942815925, -1.2787102086632673, 6.336680551670433, 5.6248220918338045, 3.6828022625418924, -3.696858188067734]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Beetroot/r_181_100.jpg,Beetroot,"[-2.3456978902541166, 2.604600159563306, -7.789274125196655, -5.875617731181028, 4.431810574478669, 1.6292633750349543, -5.7262283369127465, 2.392439749686369, -5.400719112364601, 1.4810225506794457, -1.9799950622548088, 4.68991779061041, 2.486375076345956, 0.052266431204079346, -0.9406931890448028]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine/r_68_100.jpg,Nectarine,"[9.573133481745034, 3.0686260209857, -5.253980322348662, -13.144349206462849, 3.158754467656777, 2.167789236571444, -1.504315038555809, 2.927613075441216, -4.63573129312665, 1.6883560739582681, -2.3170067822936136, -2.4266886731452963, 2.713835668132906, 3.1148895615980314, -4.682074069246176]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pomegranate/324_100.jpg,Pomegranate,"[6.660799138704755, 1.375138668063003, -6.9384693056860565, -13.330053152092217, 1.8042330478831172, -0.44005343702358246, -4.503991297023388, 3.203376725363956, -5.329403533332539, 4.2082194773714585, -0.4032583071253182, -1.1086336924496993, 3.2221203506719323, 2.788447280907734, -1.4233708831835619]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Crimson Snow/r_71_100.jpg,Apple Crimson Snow,"[4.0609298643119365, -2.981746515673964, -3.50064650280413, -9.567921845599374, 5.681154021769515, -0.14343328131171368, 0.11632891467988059, -0.8527648427945752, -3.7080436289659398, -0.7744469697055034, -0.5497555593632355, 4.406165168163248, 2.221869002647598, 4.373210403279705, -2.7407375043438584]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Yellow/r_171_100.jpg,Pepper Yellow,"[2.918614829364262, 0.5536919869766683, 2.042189702651166, -2.012696987279232, 8.048749802166908, 2.4348621402249977, -3.418886273068417, 6.997796903961685, -6.059065116527945, 0.31160662630877656, -0.9788588735769885, 3.731216805637885, 1.97053468679211, 2.7851712624125122, -3.295237312609934]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Walnut/314_100.jpg,Walnut,"[-3.9046136479924174, 5.817019666389619, -9.746915742512147, -6.694270470447335, 1.8536828273538979, 8.397816852569978, 1.7479699331406964, 5.957856162148008, -3.7748749548625145, 1.9900443005348265, -1.0168476654130023, -1.4734595051221697, 2.4656591877947083, 0.04517359218755109, 0.7188430222431349]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Mandarine/252_100.jpg,Mandarine,"[0.3729598534894897, -4.8563470270427, -5.719006432958608, -11.192392954064012, -0.37317067559000755, 4.525492431428961, -2.6249584861453146, 6.4705465981655435, -5.862494365360607, -3.3050746019293196, -2.461284688720888, -2.200185404793418, 4.418622674794092, 0.2271980125634774, -0.5842126622325918]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Red 3/r_66_100.jpg,Apple Red 3,"[3.308486005336123, 1.935210305308497, -8.371904791967912, -10.386404977496115, 3.9549678882675066, 1.753089944746957, -6.862833958228845, 5.3940339193641345, -6.509461414285393, 4.491776726576663, 1.2653460291240441, 3.1230643803961313, 2.051510885850855, -0.42132204534656176, -1.6661952454997428]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Ginger Root/130_100.jpg,Ginger Root,"[-6.55015917073216, 7.838827164515937, 0.8781504170136255, -3.5830426058236022, 3.1707217851396097, 6.118316537202746, -0.9812633992290458, 3.3335813565645576, -7.457974558860906, 0.8600330598850262, -5.256627986188775, 4.069560328883799, 6.664749481154922, -5.700385875187343, -0.0460746253201327]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine/32_100.jpg,Nectarine,"[9.839385965884658, -1.243126319503099, -7.074939814268831, -13.309980650750703, -0.9020658050325957, 1.9860230694140075, -6.5732665326919175, 1.1499058742274135, -6.376349160852227, 1.0680040217190807, -0.26322534854820673, -1.6714919564830357, 2.1071470959213867, 1.985402255277525, -0.08207871719919078]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Red 1/r_42_100.jpg,Apple Red 1,"[0.053076992288604526, -1.1438823472774406, -6.092785451885925, -6.103204078026181, 8.195083396528991, 1.942305644033577, 0.38688687192336585, 1.3187935985284134, -4.816615892526847, -0.40776382834359925, -1.3077166864195375, 6.328722360787466, 0.4999834307552912, 4.393006041519789, -4.857884892690067]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Red/255_100.jpg,Pear Red,"[3.1127124138484583, -1.2336902583497742, -2.3455522800790503, -13.347725442628825, 4.14885278737568, 3.8544268247647757, -6.022881955387553, 2.279667478454711, -3.2351386564849913, -2.5404019974045977, -3.180784092422974, 1.7654115832648007, 0.4673788898114719, 0.8125706574843418, 3.131569239319214]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Red 3/78_100.jpg,Apple Red 3,"[3.508064648856981, 1.3199048273499492, -9.446299112800064, -12.24401708543779, 4.12494624824027, 1.3642959347461234, -6.9790215759926415, 6.284246838364059, -6.755867972925407, 2.5413818454674457, 0.9293565919775685, 1.753277470622185, 2.333490615763658, 0.12687705347783781, -0.6829469454812982]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cocos/268_100.jpg,Cocos,"[-4.206161303804826, 10.172131494722297, -7.664314528793458, -6.822117446154165, 4.304848752865161, 8.34101329014273, -5.372661013481356, 6.669033957508476, -9.532249259686274, 0.8267205981541363, -4.703012348654166, 2.7493987637461426, 0.8246097191641217, 4.099271944032764, -3.972266680123673]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Limes/r_64_100.jpg,Limes,"[-0.9747675212661518, -4.848978264166261, -9.498429623391937, -2.436468986578352, 0.8882461278822655, 2.4228840843674435, -4.021341592298266, 2.908720995453963, -4.10131995050057, 0.6657860517593762, -3.449783998189956, -0.18909619921733253, 6.286063468807158, 2.606906443736489, 0.5858173109973189]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Mandarine/244_100.jpg,Mandarine,"[1.395036661739401, -4.433058072021516, -5.596031070668277, -10.585849394498403, -0.1939862827231647, 4.112011730982528, -2.353710872720648, 5.805887838003345, -6.1726448603576785, -3.435434088838175, -1.7029104536869113, -2.0079961495638123, 3.564382827661832, 0.8418927838125462, -0.5780061927807192]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine Flat/r_121_100.jpg,Nectarine Flat,"[7.228843995447257, -0.1843790042553467, -6.822462906611449, -11.015869144201488, 8.16414426121109, 1.6510377646439598, -1.2342637229653757, 1.4250143435220854, -6.009340681506375, -1.7309756870152837, -2.6246886424101445, 2.8776157422686857, 2.1567163676390178, 1.535907246130664, -3.3047546164084003]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cocos/280_100.jpg,Cocos,"[-2.4678899194134685, 9.431970607189324, -8.926925737638147, -6.852389229885403, 2.7796120455514073, 9.660883457859414, -5.541046808371525, 8.054220187010694, -9.87126279657609, 1.5866959243186127, -4.750042482298321, 1.8174260000138758, 1.504122948511552, 3.782379984899011, -3.735074621787052]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine Flat/r2_193_100.jpg,Nectarine Flat,"[7.742215967341967, -0.852162570667464, -2.785406266433013, -11.032583260677454, 5.140776412490063, 3.303475438267059, 0.12120070515002579, 1.7888596578100746, -5.793143378116827, -3.1426024214504493, -1.8434250084628792, 4.087909645521314, 3.5754709498975594, 3.6673171232156148, -2.8866890860383414]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Red Yellow 1/66_100.jpg,Apple Red Yellow 1,"[1.072864769563404, -1.226702722525379, -6.786088469749458, -4.739456737415497, 3.5757943817853977, 4.055284320276619, 0.8758744676671901, 5.875348498382847, -3.9821052370483763, 3.8235661097543234, 0.2491678360895199, -0.867980525668274, 0.5105559358460209, 1.1780640755340852, -0.5853515582580778]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine Flat/r_122_100.jpg,Nectarine Flat,"[7.110653551778276, -1.1887920591966283, -5.437476315595307, -10.002021896944635, 6.7111071222459175, 1.3111011087848132, -1.176875668331283, 1.6726960675326996, -5.221557501656882, -2.1703531017663873, -2.7128538976898686, 2.7410598986198513, 2.8214295087980967, 2.1029596011857112, -2.066960770827558]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Crimson Snow/126_100.jpg,Apple Crimson Snow,"[7.472542283029886, -1.84370421920659, -7.122669757756763, -10.401890610091938, 1.1333772217463913, 1.4753783102433804, -4.198774892319071, 1.5381219725336637, -2.844033210215426, 1.833781924620125, 0.2802038563437671, 0.48190069075771735, 1.4919688772850546, 0.9447899937513821, -0.5040429926400701]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Rambutan/r_188_100.jpg,Rambutan,"[-2.3465879244854992, 7.949413600747256, -3.8886052737609367, -3.7137581183085278, -3.9353714196368617, 4.428848672329642, -2.0275878989528375, -0.396329575760033, -11.315030623323118, 2.779547418430115, -0.4116093504605103, 4.666145858267013, 0.0623997718478234, 0.7849426800752165, -3.3726301920515454]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Onion Red Peeled/r2_196_100.jpg,Onion Red Peeled,"[1.486041581072011, 2.6605020829657673, -4.580573038527987, -3.814296542036938, 6.450703996739835, 0.9455356681990013, 1.502754363626587, 2.5475644756824027, -6.609586713635843, 0.5433624729611294, -1.9977047585308447, 1.1005233350812111, -5.174358678915139, 2.837049616197134, 0.5304338085434253]"
